summary_nr,fatality_ind,partition
758102,0,train
758490,0,test
758508,1,test
758573,0,test
758581,0,train
758870,1,test
758987,1,train
759027,0,train
759035,1,test
759050,0,test
759076,0,test
759191,1,test
759209,1,train
759399,1,train
759613,1,test
759621,1,train
759696,1,test
759993,0,test
760017,0,test
760140,0,test
760157,0,test
760595,0,test
760827,1,train
761932,1,test
762369,0,train
762401,0,test
762518,1,train
762559,1,train
762633,0,train
762781,1,test
762823,0,test
762880,1,test
762898,1,test
763078,1,test
763086,1,test
763094,1,test
763102,1,test
763110,1,test
763169,1,test
763177,1,test
763193,1,train
763219,1,train
763227,0,test
763235,1,test
763268,1,test
763276,1,test
763284,1,test
763383,1,test
763409,1,train
763417,1,test
763425,1,test
763433,1,test
763441,1,test
763458,1,test
763466,1,test
763474,1,test
763482,1,test
763490,1,test
763508,1,test
763516,0,train
763540,1,test
763649,1,test
763680,1,test
763698,1,train
763706,1,test
763722,1,test
763730,1,test
763748,1,test
763755,1,test
763763,1,test
763771,1,test
763789,1,test
763797,0,train
763813,0,test
763839,1,train
763847,1,test
763854,0,train
763862,1,test
763904,1,test
763912,1,train
763920,1,train
763938,1,train
763946,1,train
763961,1,train
763979,1,test
763995,1,test
764001,1,train
764365,1,test
764845,1,train
765198,1,test
767129,1,test
767152,1,test
767160,1,test
767178,1,test
767186,1,train
767202,1,test
767210,1,test
767228,1,test
767236,1,train
767251,1,train
767277,1,test
767285,1,train
767293,1,test
767301,1,test
767350,1,train
767368,1,train
767376,1,test
767392,1,train
767418,1,test
767434,1,test
767442,1,test
767541,1,test
767566,1,test
767574,1,test
767582,1,test
767640,1,test
767657,1,test
767673,1,test
767731,1,test
767749,1,train
767772,1,test
767798,1,test
767806,1,test
767863,1,test
767871,1,test
767889,1,test
767905,1,test
767913,1,test
767939,1,test
767962,1,test
767988,1,test
768002,1,test
768010,1,test
768044,1,test
768051,1,train
768077,1,train
768085,1,test
768101,1,train
768119,1,test
768127,1,test
768135,1,test
768143,1,test
768150,1,train
768226,1,test
768242,1,train
768309,1,test
768325,1,test
768333,1,test
768366,1,test
768382,1,test
768424,1,train
768457,1,train
768473,1,test
768747,1,test
769372,1,train
771568,1,train
771592,1,test
771600,1,train
771618,1,test
771626,1,test
771634,1,train
771675,1,train
771691,1,test
771709,1,test
771741,1,test
771766,1,test
771782,1,test
772236,1,test
772269,1,test
772319,1,test
772368,1,test
772392,1,test
772400,1,train
772418,1,train
772426,1,test
772434,1,test
772442,1,test
772491,1,test
772517,1,test
772533,1,train
772574,1,test
772616,1,test
772632,1,test
772657,1,test
772699,1,train
772715,1,test
772723,1,test
772749,1,test
772756,1,test
772764,1,test
772772,1,test
772798,1,test
772806,1,test
772822,1,test
772863,1,test
772897,1,train
773614,1,test
773630,1,train
773655,1,train
773663,1,train
773689,1,test
773705,1,test
773721,1,test
773739,1,train
773747,1,test
773762,1,test
773770,1,test
773796,1,train
773838,1,test
773861,1,train
773903,1,test
773911,1,train
773929,1,test
773937,1,train
773945,1,test
773960,1,test
773986,1,test
774000,1,test
774042,1,test
774075,1,test
774083,1,train
774091,1,test
774109,1,test
774117,1,test
774141,1,train
774182,1,train
774208,1,train
774216,1,test
774224,1,test
774257,1,test
774273,1,test
774281,1,train
774307,1,test
774315,1,test
774349,1,train
774364,1,test
774372,1,test
774398,1,test
774406,1,test
774414,1,train
774422,1,test
774430,1,test
774448,1,test
774455,1,train
774463,1,train
774471,1,test
774489,1,test
774497,1,test
774539,0,train
774547,1,train
774562,1,train
774570,1,test
774604,1,test
774612,1,train
775536,1,test
775593,1,train
775601,1,test
775627,1,test
775643,1,test
775650,1,train
775684,1,train
775692,1,test
775718,1,test
775726,1,test
775742,1,test
775759,1,train
775767,1,train
775775,1,test
775809,1,test
775817,1,train
775833,1,train
775841,1,train
775890,1,test
775908,1,test
775932,1,test
775940,1,test
775957,1,train
775981,1,test
775999,1,train
776005,1,test
776062,0,train
776096,0,test
776112,0,test
776120,0,test
776138,0,test
776146,0,test
776161,1,train
776187,0,test
776195,0,test
776229,1,test
776260,0,test
776278,1,test
776286,0,test
776294,0,train
776310,0,test
776351,1,test
776393,0,train
776633,0,test
776674,1,test
776724,0,train
776732,1,train
776815,0,test
776823,0,test
776831,0,test
776856,0,test
776864,0,test
776880,0,train
776989,0,test
776997,1,test
777029,0,test
777037,0,test
777169,0,test
777177,0,test
777193,0,test
777243,1,test
777268,0,test
777326,0,test
777334,0,test
777342,1,test
777367,0,train
777383,1,train
777391,1,test
777417,0,test
777433,0,test
779520,0,test
779553,0,test
779603,0,test
779611,0,test
780072,0,train
780080,0,test
780098,0,train
780106,0,test
780114,0,train
780148,1,test
780205,0,train
780510,1,test
780536,1,test
780619,0,test
780627,0,test
780643,0,train
780650,1,train
780668,1,test
780676,0,train
780932,0,test
781047,0,test
781062,1,test
781070,1,train
781161,1,train
781542,0,test
781559,0,test
781641,1,test
781658,0,train
781674,0,train
781682,1,test
781708,1,test
781716,0,train
781724,1,test
781732,1,test
781740,1,train
781757,0,test
781765,1,test
781781,1,test
781799,0,test
781807,1,train
781815,1,train
781823,0,test
781831,0,test
781849,1,test
781856,1,train
781864,0,test
781872,1,test
781880,1,test
782011,0,test
782029,0,test
782276,1,test
782284,0,test
782292,0,train
782300,0,train
782375,0,train
782433,0,test
782441,0,test
782466,1,train
782482,1,train
782508,0,test
782607,1,train
782664,0,test
782680,1,test
782714,0,test
782730,1,test
782755,1,train
782888,0,test
782896,1,test
782987,0,test
783001,1,test
783043,0,test
783092,1,test
783118,1,train
783126,0,test
783134,0,test
783142,1,test
783167,0,test
783175,1,train
783191,1,test
783357,0,test
783431,1,test
783456,0,test
783464,1,test
783480,0,test
783498,0,test
783506,1,train
783878,0,train
784017,0,train
784066,1,test
784074,0,test
784082,0,train
784397,1,train
784405,1,test
784413,1,test
784421,0,test
784439,1,test
784447,0,test
784454,1,test
784462,0,test
784512,0,test
784561,0,test
784686,1,test
784694,1,train
784710,0,test
784728,1,test
784777,1,train
784785,1,test
784793,1,test
784819,0,test
784835,1,test
784843,1,test
784876,0,test
784892,0,test
785162,1,test
785196,0,train
785220,0,test
785246,0,test
785253,0,train
785279,0,train
785287,0,train
785394,0,test
785410,0,test
785436,0,test
785451,0,train
785469,0,train
785485,1,test
785493,1,test
785501,0,test
785535,0,test
785543,1,train
785568,0,test
785576,0,test
785659,1,test
785675,0,train
785683,1,train
785709,1,test
785733,1,train
785774,0,test
785782,1,test
785972,1,test
786020,0,test
786046,0,train
786061,0,train
786095,0,test
786178,1,test
786186,1,test
786194,0,train
786244,1,test
786251,1,train
786269,1,test
786285,0,train
786293,0,test
786319,1,test
786368,0,test
787275,1,test
787358,1,test
787366,1,test
787424,0,test
787440,1,test
787457,0,test
787473,0,train
787499,0,test
787515,1,test
787556,1,train
787564,0,train
787598,1,test
787606,0,train
787622,0,train
787630,0,test
787648,0,train
787655,1,test
787671,0,test
787739,0,test
787747,0,test
787754,0,test
787762,0,test
787796,0,test
787804,0,test
787820,0,test
787838,0,test
787853,0,test
787861,0,test
787887,1,test
787895,0,test
787911,0,test
787929,0,test
787937,0,test
787960,1,train
787978,0,train
787994,0,test
788000,1,train
788224,0,test
788307,0,test
788323,0,test
788331,1,test
788356,0,test
788372,0,test
788398,0,test
788414,1,test
788448,1,test
788455,0,train
788521,0,test
788539,0,test
788547,0,test
788562,0,test
788570,0,train
788612,0,test
788620,0,test
788638,0,test
788646,1,test
788653,0,test
788687,0,test
788695,0,test
788729,0,train
788752,0,test
788778,0,test
788794,0,test
788828,0,train
788844,0,train
788851,0,test
788869,0,train
788885,0,train
788927,0,train
788943,0,test
788976,0,test
788984,0,test
789016,0,train
789073,0,test
789099,1,test
789107,0,test
789115,0,test
789131,0,test
789222,0,train
789263,0,test
789289,0,test
789297,0,test
789347,0,test
789354,0,train
789388,1,train
789396,1,test
789487,0,train
789503,0,test
789511,0,test
789529,0,test
789537,0,test
789545,0,train
789560,0,test
789602,0,train
789610,0,test
789628,0,test
789644,0,train
789651,0,test
789669,0,test
789685,1,test
789693,1,test
789701,0,test
789719,1,test
789727,1,test
789735,1,test
789743,1,test
789768,1,train
789776,1,train
789792,0,test
789800,1,test
789818,1,test
789826,1,test
789834,1,train
789842,1,test
789859,1,train
789875,0,test
789883,0,test
789891,0,train
789909,0,test
789925,0,test
789933,0,test
789941,0,test
789958,0,train
790071,0,test
790089,0,test
790097,0,train
790105,0,train
790139,0,test
790303,0,test
790311,0,test
790329,0,test
790337,1,train
790345,1,test
790352,1,test
790360,1,test
790378,1,test
790428,1,test
790436,1,test
790501,1,test
790519,1,train
790527,0,test
790535,0,test
790543,0,test
790550,0,test
790584,0,test
790592,0,test
790600,0,train
790618,0,train
790626,0,test
790634,0,test
790642,0,train
790659,0,train
790667,0,train
790808,0,train
790816,0,test
790824,0,train
790865,0,test
790899,0,test
790915,0,test
790964,0,test
791079,1,test
791087,0,train
791194,0,test
791202,0,train
791210,0,test
791236,1,test
791277,0,train
791285,0,test
791301,0,test
791343,0,test
791350,0,train
791368,0,train
791475,0,test
791483,0,train
791541,0,test
791558,0,test
791566,0,train
791574,0,train
791582,0,train
791608,0,train
791616,0,test
791632,0,test
791657,0,test
792523,0,test
792531,0,train
792564,0,test
792572,0,test
792739,1,test
792762,0,test
792796,1,test
792804,1,test
792820,0,train
792846,0,test
792861,0,test
792895,1,test
792903,0,test
792911,0,train
792937,0,train
792945,0,test
792978,0,test
792986,0,train
793026,0,train
793075,1,test
793166,0,test
793174,0,test
793182,0,test
793190,0,test
793216,1,test
793224,1,test
793257,0,train
793265,0,test
793281,1,train
793299,0,train
793307,1,train
793349,1,test
793356,1,train
793414,0,train
793539,1,test
793612,1,train
793620,0,test
793638,1,train
793661,0,train
793737,0,test
793752,1,test
793778,1,train
793786,1,test
793802,0,test
793828,0,test
793844,0,test
793877,0,test
793885,1,test
793893,1,train
793927,0,test
793984,1,train
793992,0,test
794008,0,test
794511,0,test
794719,0,test
794776,1,train
794792,0,test
794859,1,test
795005,0,train
795021,0,test
795187,0,test
795294,1,test
795351,0,test
800011,1,train
800045,1,test
800052,1,test
800144,0,test
800151,0,test
800177,1,train
800193,1,test
800284,1,train
800318,0,train
800326,1,test
800334,0,test
800367,0,test
800375,1,test
800383,0,test
800409,1,train
800490,1,train
800508,1,test
800557,0,test
800565,0,test
800573,1,train
800581,0,test
800599,0,train
800615,0,test
800623,0,test
800631,1,test
800656,0,test
800664,0,test
800821,0,test
800839,0,train
800862,0,test
800870,1,train
800888,0,test
800896,0,train
800904,0,test
800938,0,test
800946,1,train
800953,1,test
800961,0,test
800979,1,train
800987,1,test
800995,0,test
801001,1,test
801019,0,test
801027,1,test
801035,1,test
801043,0,train
801050,1,train
801068,0,train
801134,0,train
801159,1,train
801167,0,test
801175,1,test
801191,0,test
801209,1,train
801217,1,test
801225,1,train
801266,1,test
801332,0,test
801340,0,test
801357,1,test
801365,0,test
801373,1,train
801407,0,train
801449,1,test
801456,1,train
801563,1,test
801639,1,train
801720,1,test
801738,1,train
801902,1,test
802033,1,train
802157,0,train
802173,1,train
802199,1,test
802546,0,train
802579,1,test
802587,0,train
802603,1,train
802645,0,test
802652,1,test
802892,1,test
802918,1,train
802959,1,train
803148,1,test
803205,0,test
803304,1,train
803312,1,train
803320,1,test
803346,1,test
803353,1,test
803379,1,test
803387,1,train
803403,1,test
803411,1,test
803460,1,train
803650,1,test
803668,1,test
803676,1,train
803684,1,train
803692,1,train
803700,1,test
803718,1,train
803726,1,test
803734,1,test
803742,1,train
803759,1,test
804286,1,train
804294,1,train
804302,1,test
804369,1,test
804385,0,test
804401,0,test
804468,1,train
804492,1,test
810143,1,test
810259,1,test
810275,1,test
811455,1,test
811497,1,test
811646,1,test
811687,1,test
811711,0,test
811729,0,test
811737,1,test
811752,0,train
811778,0,test
811802,1,test
811828,1,train
812032,1,test
812156,1,train
812172,1,train
812271,1,test
812321,1,test
812347,1,test
812396,1,train
812412,1,test
812446,1,train
812479,1,test
812610,1,test
812644,1,test
812651,1,test
812669,1,train
812693,1,test
812719,1,test
812735,1,test
812776,1,train
812859,1,train
812867,1,train
812883,1,train
812925,1,test
812933,1,test
812941,1,test
812958,1,test
812966,1,test
813006,1,train
813014,1,train
813022,1,test
813154,1,train
813162,1,test
813170,1,test
813188,1,test
813196,1,test
813204,1,test
813212,1,test
813220,1,train
813246,1,test
813279,1,test
813295,1,test
813303,1,train
813311,1,test
813337,1,test
813345,1,test
813352,1,test
813360,1,train
813378,1,test
813386,1,test
813469,1,train
813592,1,test
813808,1,test
813816,1,test
813865,0,test
813873,1,test
813881,1,train
813899,1,test
813907,1,test
813923,1,train
813931,1,train
813949,1,test
813956,1,train
813964,1,train
813972,1,test
814012,1,train
814087,1,test
814111,1,train
814137,1,test
814152,1,test
814160,1,train
814178,1,test
814194,1,test
814277,1,test
814327,1,test
814335,1,train
814350,1,test
814368,1,test
814418,1,test
814426,1,test
814442,1,test
814517,1,train
814525,1,test
814533,1,train
814541,1,test
814723,1,test
814749,1,train
814756,1,test
814764,1,test
814822,1,test
814988,1,test
814996,1,test
815084,0,test
815407,1,test
815472,1,test
815480,1,test
815506,1,test
816983,1,test
817023,1,train
817031,1,test
817056,1,test
817080,1,train
817098,0,train
817106,1,train
817114,1,test
817155,1,test
817189,1,train
817221,1,train
817270,1,test
817304,1,test
817312,1,test
817353,1,test
817379,1,train
817387,1,test
817395,1,train
817411,1,train
817429,1,train
817445,1,test
817460,0,test
817478,0,test
817510,0,test
817536,0,test
817551,0,test
817577,1,test
817585,1,test
817627,0,test
817718,0,test
817726,0,test
817734,0,test
817742,1,test
817809,0,test
817817,0,test
817825,0,train
818294,1,train
818310,1,train
818377,1,test
818542,1,test
818559,1,test
818567,1,test
818583,1,test
818591,1,test
818617,1,test
818708,1,test
818773,1,train
818815,1,test
818849,1,test
818872,1,train
818880,1,test
818898,1,test
818930,1,test
818989,1,train
818997,1,train
819003,1,test
819011,1,train
819029,1,train
819037,1,test
819045,1,test
819052,1,train
819060,1,train
819086,1,test
819094,1,train
819102,1,test
819110,1,test
819128,1,train
819136,1,test
819144,1,test
819151,1,test
819201,1,test
819219,1,test
819227,1,test
819243,1,test
819268,1,test
819292,1,train
819300,1,test
819318,1,test
819326,1,test
819383,1,test
819409,1,test
819417,1,test
819425,1,test
819441,1,test
819458,1,test
819466,1,test
819474,1,test
819490,1,test
819508,1,train
819524,1,test
819532,1,train
819565,1,test
819581,1,train
819607,1,test
819615,1,test
819623,1,train
819680,1,train
819722,1,test
819730,1,test
819763,1,test
819789,1,train
819805,1,train
819813,1,test
819821,1,test
819847,1,train
819862,0,test
819870,1,train
819888,1,train
819904,1,test
819912,1,test
819920,1,test
819953,1,test
819979,1,test
819987,1,test
819995,1,train
820001,1,test
820027,1,test
820035,1,train
820043,1,train
820050,1,train
820100,1,test
820118,1,test
820134,1,test
820159,1,test
820241,1,train
820258,1,test
820274,1,test
820324,1,test
820332,1,test
820340,1,test
820357,1,test
820365,0,train
820373,1,test
820381,1,test
820399,1,train
820407,1,train
820415,1,test
820431,1,test
820449,1,train
820472,1,test
820530,1,train
820555,1,test
820571,1,train
820589,1,test
820597,1,test
820605,1,test
820613,1,test
820621,1,train
820654,1,train
820738,1,train
820746,1,test
820753,1,train
820761,1,test
820779,1,test
820795,1,test
820803,1,test
820829,1,test
820837,1,train
820878,1,test
820894,1,test
820936,1,train
820969,1,train
820977,1,test
821553,0,test
821579,0,train
823898,0,train
823997,0,train
824342,0,test
824557,0,train
825604,1,test
825620,0,test
825695,0,test
825729,0,test
825737,0,test
827154,0,test
827162,0,test
827170,1,test
827188,0,test
827246,1,test
827261,1,test
827329,1,test
827337,1,test
827345,1,train
827352,1,train
827360,0,test
827402,1,train
827410,0,train
827428,0,train
827436,1,test
827600,0,test
827634,1,test
827675,1,train
827683,1,train
827907,0,train
827931,1,train
828038,1,test
828087,0,test
828111,1,test
828129,0,test
828137,0,test
828178,0,test
